5,1,13:49:49,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que
5,1,13:49:49,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que,inst,textbox1
5,1,14:02:02,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que
5,1,14:02:02,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que,inst,textbox1
5,1,14:02:26,mytextbox.que
5,1,14:02:26,mytextbox.que,inst,textbox1
5,1,14:02:40,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que
5,1,14:02:40,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que,textbox1,inst,textbox1,textbox1,textbox1,textbox1,textbox1,textbox1,textbox1,textbox1
5,1,14:13:51,mytextbox.que
5,1,14:13:51,mytextbox.que,inst,textbox1
5,1,14:14:16,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que
5,1,14:14:16,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que,box1,inst,box3,box4,box5,box6,box7,box8,box9,box10
5,1,14:16:05,mytextbox.que
5,1,14:16:05,mytextbox.que,inst,textbox1
5,1,14:16:21,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que
5,1,14:16:21,c:\medialab\samples\sample5 custom items\mytextbox1 - the basics\mytextbox.que,box1,inst,box3,box4,box5,box6,box7,box8,box9,box10
5,1,14:32:01,mytextbox.que
5,1,14:32:01,mytextbox.que,inst,textbox1
5,1,14:58:54,mytextbox.que
5,1,14:58:54,mytextbox.que,inst,textbox1
1,1,15:45:07,mytextbox.que
1,1,15:45:07,mytextbox.que,inst,textbox1
1,1,18:43:28,mytextbox.que
1,1,18:43:28,mytextbox.que,inst,textbox1
1,1,19:39:25,mytextbox.que
1,1,19:39:25,mytextbox.que,inst,inst2,text1,load1,feed1,next1,text2,done
1,1,21:27:29,mytextbox.que
1,1,21:27:29,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done
1,1,21:30:48,mytextbox.que
1,1,21:30:48,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done
1,1,13:11:36,mytextbox.que
1,1,13:11:36,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done,none
1,1,13:20:18,mytextbox.que
1,1,13:20:18,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done,none
1,1,20:12:36,mytextbox.que
1,1,20:12:36,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done,none
1,1,20:35:19,mytextbox.que
1,1,20:35:19,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done,none
1,1,20:43:38,mytextbox.que
1,1,20:43:38,mytextbox.que,inst,inst2,text1,selfrating1,feed1,next1,text2,selfrating2,feed2,next2,text3,selfrating3,feed3,done,none
1,1,20:46:48,mytextbox.que
